intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,objID,objID1,distance,exptime,obsID,obs_collection_products,dataproduct_type_products,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project_products,prvversion,proposal_id_products,productFilename,size,parent_obsid,dataRights_products,calib_level_products,filters_products,author,mission,#,year,sort_order
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q2,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2009231120729_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2009231120729_slc.fits,4432320,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 02,,2009,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q3,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2009291181958_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2009291181958_slc.fits,4484160,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 03,,2009,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q3,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2009322144938_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2009322144938_slc.fits,4440960,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 03,,2009,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q3,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2009350160919_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2009350160919_slc.fits,3844800,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 03,,2009,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q0,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2009131105131_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2009131105131_llc.fits,77760,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 00,,2009,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q1,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2009166043257_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2009166043257_llc.fits,192960,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 01,,2009,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q2,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2009259160929_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2009259160929_llc.fits,466560,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 02,,2009,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q3,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2009350155506_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2009350155506_llc.fits,466560,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 03,,2009,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q6,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010203174610_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010203174610_slc.fits,4008960,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 06,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q4,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010009094841_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010009094841_slc.fits,3096000,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 04,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q5,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010140023957_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010140023957_slc.fits,4086720,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 05,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q5,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010111051353_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010111051353_slc.fits,4659840,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 05,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q6,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010234115140_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010234115140_slc.fits,4570560,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 06,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q7,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010355172524_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010355172524_slc.fits,4204800,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 07,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q5,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010174090439_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010174090439_slc.fits,4959360,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 05,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q7,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010326094124_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010326094124_slc.fits,4317120,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 07,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q6,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010265121752_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010265121752_slc.fits,4452480,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 06,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q7,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010296114515_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2010296114515_slc.fits,4452480,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 07,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q5,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010174085026_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2010174085026_llc.fits,492480,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 05,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q7,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010355172524_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2010355172524_llc.fits,466560,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 07,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q6,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010265121752_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2010265121752_llc.fits,469440,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 06,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q4,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2010009091648_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2010009091648_llc.fits,132480,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 04,,2010,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q11,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011334093404_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011334093404_slc.fits,4464000,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 11,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q9,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011116030358_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011116030358_slc.fits,5376960,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 09,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q9,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011145075126_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011145075126_slc.fits,4216320,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 09,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q9,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011177032512_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011177032512_slc.fits,4608000,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 09,,2011,1
